toi,tid,tfopwg_disp,sectors,pl_orbper,pl_trandep,pl_rade
2277.01,288516853,PC,,,178.9213506,3.3789105
2278.01,243313296,PC,,1.4663344,920.0,1.87124
2279.01,115623434,PC,,3.1434463,803.0,2.34132
2497.01,97568467,CP,,10.655694,2103.6578759,11.7630857
2498.01,263179590,CP,,3.7382381,1316.4622757,4.774123
2499.01,67196573,APC,,2.5574812,1860.0,17.7879
250.01,184240683,KP,,1.6284288,13798.6701483,12.9621642
2500.01,206785987,PC,,2.955314,6470.0,13.1598
2501.01,134471108,PC,,5.3262922,1501.6874101,2.6350944
2502.01,52689469,KP,,3.1413825,5433.0348726,13.070864
2503.01,124778445,KP,,1.6751568,17781.0520005,13.2366563
2504.01,206906112,PC,,13.5853506,3149.5795009,15.2559264
2505.01,443127052,PC,,2.8972041,640.0,4.096
2506.01,393298446,APC,,14.9695925,430.0,3.04784
2507.01,354519019,PC,,17.3051476,657.1128437,2.7663379
2508.01,147430118,PC,,1.6951056,370.0,3.11352
2509.01,143282930,APC,,1.5339665,470.0,4.28924
251.01,224225541,CP,,4.9377227,844.8199092,2.8269897
2510.01,170103435,FP,,1.9785151,500.0,2.69714
2511.01,124702477,FP,,0.7951534,1920.0,9.70612
2732.01,34466256,FP,,0.7029205,2480.0,7.51559
2733.01,34266522,PC,,3.7170532,7220.0,15.999
2734.01,21505121,PC,,4.5879078,2040.0,5.59491
2735.01,20069685,PC,,1.9663653,29670.0,13.2267
2736.01,91869778,FP,,3.4771921,3250.0,11.1486
2737.01,445946478,PC,,3.3328544,2300.0,13.2674
2738.01,445145355,PC,,1.5174038,14220.0,
2739.01,319473643,PC,,3.1474843,5640.0,12.7493
274.01,281979481,FP,,0.5417947,537.9244902,2.8738733
2740.01,301281965,APC,,0.5348968,6240.0,5.99059
2741.01,283303192,PC,,2.9884191,12890.0,16.3009
2742.01,282102605,PC,,1.2541679,11170.0,
2743.01,280212554,FP,,1.1472535,4090.0,17.228
2744.01,279989567,FP,,0.787177,1350.0,
2745.01,237770757,APC,,1.7932884,16170.0,22.7665
2746.01,237736186,PC,,4.9208778,5680.0,12.4437
2747.01,237632488,APC,,0.5209929,8570.0,18.4513
2748.01,237552878,PC,,4.7838171,10210.0,11.571
2749.01,235448190,PC,,6.9724832,4110.0,18.9679
2061.01,327577308,FP,,1.45655,580.0,1.83776
2062.01,373785851,FP,,4.04163,3100.0,13.1608
2063.01,334811204,PC,,21.07626,1890.0,11.6504
2064.01,115524421,KP,,8.8036803,8360.0,8.9006
2065.01,356710041,APC,,,1341.1309509,10.443271
2066.01,141663460,FP,,1.76442,8800.0,23.0
2067.01,147951030,PC,,8.8128067,787.0,2.33219
2068.01,417931300,CP,,7.7690887,1416.7912077,2.3663308
2069.01,198187049,PC,,5.9214229,140.4285921,1.0470381
207.01,260271203,FP,,5.6492853,44346.559983,26.5608527
2070.01,233182695,PC,,6.3839247,358.7464972,2.2843976
2071.01,198360694,PC,,5.6739336,641.2779235,2.587582
2072.01,900715901,PC,,3.167981,970.0,
2073.01,441642457,PC,,53.1991439,591.4602835,2.8396233
2074.01,158075010,PC,,177.5830512,456.0908234,3.5953731
2075.01,23814735,PC,,4.7981694,1051.0675882,2.3133532
2076.01,27491137,CP,,10.3563596,923.942127,2.4103206
228.01,77044471,KP,,2.6865064,12135.3375306,14.0476602
2280.01,115583726,PC,,18.6016754,559.9932489,9.1300283
2281.01,264171144,PC,,210.668358,342.5966404,2.8961818
2282.01,237211410,PC,,12.5520766,202.0868952,2.8228669
2283.01,198211976,FA,,0.4018586,111.3648011,0.5525072
2284.01,115446313,FP,,4.9707023,487.0,2.38733
2285.01,329148988,CP,,27.2672016,1154.3278885,1.5781136
2286.01,237201858,PC,,179.4031712,618.5780905,3.7472354
2287.01,160077104,PC,,11.8120707,189.027556,1.7481305
2288.01,462615350,PC,,8.9172211,2147.0816912,2.7931797
2289.01,82452140,PC,,63.39545,851.8694759,3.3507179
229.01,120610833,KP,,3.1260751,11158.2764589,10.8099625
2290.01,321688498,PC,,0.3862197,437.6381201,1.1988782
2291.01,236934937,PC,,9.405877,1425.9330181,1.977596
2292.01,236934268,PC,,7.0767314,630.0,2.4422
2293.01,71347873,PC,,6.0683318,1742.7332385,2.1199939
2512.01,124491883,PC,,2.3933087,150.0,2.03235
2513.01,59842822,PC,,2.5577037,530.0,3.9587
2514.01,317134140,PC,,6.3951381,510.0,2.10043
2515.01,123627908,PC,,5.9016526,2450.0,13.6737
2516.01,295947393,APC,,5.4927168,5290.0,18.5905
2517.01,48178229,FP,,2.6788253,350.0,5.07891
2518.01,96925186,PC,,6.8979432,550.0,2.18563
2519.01,47720259,PC,,6.9551242,755.1872287,2.2472855
252.01,237924601,APC,,1.0021853,2319.9972324,5.0155627
2520.01,177414713,PC,,2.0944084,320.0,1.39836
2521.01,72556406,APC,,5.563087,2520.0,9.04133
2522.01,148883384,PC,,2.0988541,350.0,1.66554
2523.01,443213925,PC,,4.6410823,660.0,2.86438
2524.01,169249234,CP,,7.1858029,11192.4995247,13.1612
2525.01,149601126,CP,,23.3418536,6473.602151,9.7267129
2525.02,149601126,CP,,49.2445599,15606.4614867,10.3670919
2526.01,380836882,PC,,8.011385,7890.0,11.7844
2527.01,126572546,PC,,2.3018922,1260.0,12.146
275.01,373844472,APC,,0.9195617,9180.0,8.69931
2750.01,235300016,PC,,6.8204309,12560.0,
2751.01,231157209,PC,,7.4710819,24880.0,12.8097
2752.01,170367033,PC,,4.9197461,10380.0,12.6447
2753.01,168191686,PC,,1.6281719,12020.0,15.3377
2754.01,148233571,FP,,0.9422588,1060.0,3.75015
2755.01,148004811,PC,,3.3187528,6490.0,9.77184
2756.01,147437399,APC,,1.5622382,3230.0,18.0467
2757.01,147125706,PC,,3.4813976,21800.0,20.9129
2758.01,147034452,PC,,4.5302876,22840.0,12.3919
2759.01,134315574,FP,,1.5971584,5070.0,17.7465
276.01,382188882,FP,,4.8000953,5241.0677476,17.0718101
2760.01,130611752,FP,,0.4405893,1850.0,6.74949
2761.01,96736412,PC,,6.1214801,17560.0,17.6327
2762.01,79431527,APC,,3.9072351,14650.0,13.9055
2763.01,78441371,PC,,3.9980153,5420.0,
2764.01,53122063,PC,,2.276734,3620.0,10.8605
2765.01,52976395,PC,,1.0191022,2230.0,7.10309
2766.01,284288093,APC,,7.2748135,15010.0,17.4324
2076.02,27491137,CP,,35.1257472,2066.0,3.17021
2076.03,27491137,CP,,21.0153047,2072.0,3.78219
2077.01,230075227,PC,,6.1155829,322.0,1.56167
2078.01,159244568,FA,,6.2772478,910.5215536,2.5385441
2079.01,224298134,PC,,1.4923179,669.71826,1.2607994
2079.02,224298134,PC,,9.3174113,1790.5546209,2.0623382
208.01,314865962,PC,,22.4586196,445.0003089,2.1229458
2080.01,367739494,PC,,63.5809449,1446.5029644,3.0597346
2081.01,321669174,CP,,10.5054362,1320.6016253,1.947929
2081.02,321669174,PC,,5.1097197,540.1814411,1.3996848
2082.01,160039081,PC,,30.2004765,520.0,2.6056
2083.01,233633993,PC,,17.969639,1231.0381518,3.0570342
2084.01,441738827,CP,,6.0784031,1810.0,2.07448
2084.02,441738827,FP,,8.1490285,2850.6795113,2.5781465
2085.01,103633672,PC,,,1885.160909,3.4610442
2086.01,230387153,PC,,41.7540004,820.0,2.75297
2294.01,284361752,PC,,340.3877311,718.3774619,3.6888424
2295.01,48018596,PC,,60.06632,990.0,7.64759
2296.01,165554103,PC,,139.2632286,403.2688035,1.8388146
2297.01,233500935,PC,,22.048775,540.6928554,1.9509885
2298.01,229608594,PC,,,1990.1263914,2.8951165
2299.01,362220495,FA,,165.0031583,2976.5490435,4.5170453
230.01,160074939,FA,,13.340145,589.893526,3.929267
2300.01,280031353,PC,,4.8566656,1163.8416088,3.2987328
2300.02,280031353,PC,,15.4432661,4652.019556,5.7063938
2300.03,280031353,PC,,,8209.2875404,7.6712645
2301.01,283829553,PC,,6.0541622,255.0,4.01623
2302.01,144000801,APC,,1.3103832,3904.2824741,9.8603222
2303.01,197959526,FP,,0.7196291,4971.1456595,12.2917419
2304.01,70420766,PC,,9.4070515,967.7626685,3.9938238
2305.01,232079930,APC,,0.918902,6718.8492909,15.2109193
2306.01,147284470,PC,,2.9905745,11083.8941211,13.2344892
2528.01,83154030,PC,,11.7248927,8540.0,8.72604
2529.01,269333648,CP,,64.5947,4240.0,10.9718
253.01,322063810,PC,,3.5104148,308.8285985,1.328654
2530.01,52059926,PC,,,21624.0,11.1787
2531.01,262843259,PC,,8.1484094,13497.6071224,10.1405034
2532.01,20579360,PC,,16.7224532,11640.0,9.46753
2533.01,418012030,PC,,6.6857865,6690.0,9.65352
2534.01,219332978,PC,,,5180.0,12.0956
2535.01,204698337,PC,,16.4452725,11810.0,9.85518
2536.01,20299658,PC,,31.9919595,13054.0547159,
2537.01,399967279,CP,,94.0997954,20525.1201107,14.5890881
2538.01,443115574,PC,,2.9103781,1480.0,12.2597
2539.01,201508515,PC,,0.985586,1343.3387762,5.2012051
254.01,49687222,FA,,20.186539,1006.041833,3.283981
2540.01,354518617,PC,,12.7187255,1144.1789073,2.5924633
2540.02,354518617,APC,,22.0819969,1019.0,2.28729
2541.01,31054498,PC,,1.4118418,520.0,8.14924
2542.01,431971818,PC,,4.1133928,24315.2652878,
1849.01,23740089,APC,,9.862756,4278.0,8.40839
185.01,100100827,KP,,0.9414525,11445.0,15.342
1850.01,149577217,APC,,7.39143,5880.0,16.4641
1851.01,378976682,APC,,6.0179742,13910.0,10.0342
1852.01,219728669,PC,,2.3601883,21460.0,13.4654
1853.01,73540072,CP,,1.2436239,1790.0,3.89334
1854.01,157225097,PC,,2.5267353,17543.876912,12.697976
1855.01,81247740,CP,,1.3641482,7820.0,19.5876
1856.01,224313733,FP,,197.0336254,11900.0,12.0713
1857.01,180652891,APC,,0.7759895,2450.0,10.4239
1858.01,424733642,PC,,2.0912089,20760.0,18.3695
1859.01,229742722,CP,,63.4839358,5357.0,11.1495
186.01,279741379,CP,,35.6133889,1397.6487373,2.6946257
186.02,279741379,CP,,7.7897886,169.0703497,0.9617966
1860.01,202426247,CP,,1.0662082,151.0,1.0883
1861.01,323295479,PC,,742.5142746,8486.4050981,11.1888239
1862.01,321668398,CP,,5.6442112,4136.2010063,11.4462895
1863.01,356919658,FP,,1.42611,1890.0,9.21032
2086.02,230387153,PC,,20.261655,612.9485468,2.4206095
2087.01,219462190,PC,,,548.082765,2.2664482
2088.01,441765914,CP,,124.72987,1781.9160024,3.5130935
2089.01,341815197,PC,,49.9950015,1080.0,2.65286
209.01,52204645,APC,,4.3794298,969.6957616,2.3149088
2090.01,233721037,PC,,230.92212,284.9247434,3.6785805
2091.01,219778329,PC,,177.2188871,294.429628,2.0323111
2092.01,393965778,PC,,4.3032642,710.7656808,2.66568
2093.01,402898317,CP,,53.8108713,965.1696621,2.2249096
2094.01,356016119,PC,,18.7931749,1844.6985474,1.7151271
2095.01,235678745,CP,,17.664866,736.3925122,1.2984859
2095.02,235678745,CP,,28.1722501,950.5653623,1.4475246
2096.01,142748283,CP,,3.1190716,2964.5828911,1.6229796
2096.02,142748283,CP,,6.3878202,5857.0164704,2.041471
2097.01,279982557,FP,,1.7890217,391.6251669,1.6741803
2098.01,356700488,PC,,,230.8387014,2.4661884
2307.01,270219048,PC,,2.6820061,8514.9665485,14.1985341
2308.01,234489976,PC,,3.86866,8058.0771611,13.9784675
2309.01,328012209,PC,,20.2656358,802.3053384,4.03042
231.01,204376737,KP,,3.3610013,24081.7810523,12.7400071
2310.01,38467100,PC,,2.9432073,12560.0,13.6531
2311.01,25139786,APC,,1.5933772,7842.0221441,9.012542
2312.01,147425389,PC,,3.1856867,7776.6827786,
2313.01,325468685,PC,,1.8905304,3550.5585147,
2314.01,355446093,PC,,15.937546,4172.2924827,11.9220549
2315.01,302333151,APC,,1.440707,4514.4039925,9.984491
2316.01,61980227,FP,,3.0958985,10354.9916952,19.2443952
2317.01,274599700,FP,,,6007.8703021,11.625865
2318.01,88840705,APC,,,2749.2099367,6.5071192
2319.01,349488688,CP,,,855.5836036,4.1844083
2319.02,349488688,KP,,11.6207544,486.0090375,3.207554
232.01,402026209,KP,,1.3382314,27137.0920051,14.8542602
2320.01,207501148,FP,,,4111.2234826,18.0
2543.01,270604417,CP,,7.5427509,3098.3066655,10.8099759
2544.01,341419787,FP,,21.0689935,3392.7700746,15.3646915
2545.01,149845414,CP,,7.9940367,404.6194381,2.5576021
2546.01,388089437,APC,,2.1811989,2300.0,18.7156
2547.01,444013020,KP,,2.3114203,14975.1986739,13.1879107
2548.01,350293646,KP,,8.5234958,18942.0,12.0756
2548.02,350293646,CP,,1.4468993,549.0,4.98711
2549.01,80711765,PC,,4.8580501,11067.0819039,
255.01,204317710,KP,,2.8126485,13994.0625365,12.0658006
2550.01,294500964,FP,,9.0702531,3806.1953378,5.7395383
2551.01,6276559,PC,,5.436841,2660.0,7.79881
2552.01,31515092,PC,,2.3701119,2049.0263458,3.0793796
2553.01,238542895,PC,,8.3848067,11925.6417552,11.5945537
2554.01,144043410,FP,,6.2636501,7043.2784811,17.7665063
2555.01,155491828,FP,,16.0475029,13630.0,19.3344
2556.01,468981993,APC,,8.0149323,4426.4689118,9.5021286
1864.01,229791084,KP,,1.6453265,19310.0,19.0536
1865.01,207425203,APC,,1.2239134,1400.0,7.38849
1866.01,400430915,PC,,2.1863095,2983.5525823,10.9791817
1867.01,400476523,FP,,18.10671,10340.0,19.3734
1868.01,230087585,PC,,8.8263579,5877.74804,12.1777996
1869.01,299780329,PC,,1.6024387,1372.6016905,5.5640916
187.01,260304296,APC,,0.5125807,5691.1921109,19.2342563
1870.01,230375747,PC,,2.7633917,12405.1873299,16.4097207
1871.01,233503636,FP,,3.40612,1740.0,8.60495
1872.01,229490898,PC,,2.2349708,3870.0,11.1799
1873.01,328933398,PC,,24.9341884,1390.0,3.93465
1873.02,328933398,PC,,900.1930987,1344.4884882,3.6185236
1873.03,328933398,PC,,7.0056805,766.894462,3.1039232
1874.01,232641326,APC,,17.8683999,11197.9522339,19.3843075
1875.01,233047097,PC,,11.3091849,11960.0,15.4356
1876.01,233078665,PC,,6.4827647,4140.8329483,11.487382
1877.01,233497719,FP,,3.801591,18950.0,14.4297
2099.01,230386397,FP,,19.5078657,1770.0,3.92839
210.01,141608198,PC,,9.0105414,4125.0713,2.1513682
2100.01,219436394,PC,,23.6573994,1180.9350567,3.0681221
2101.01,165527918,PC,,9.0753271,586.9172699,2.5831328
2102.01,289590465,PC,,6.7060238,542.9365808,2.12647
2102.02,289590465,PC,,,1474.5340825,3.219425
2103.01,160491359,PC,,2.6620728,220.9994213,1.2172175
2103.02,160491359,PC,,20.2926468,319.9395199,1.7004976
2104.01,367630162,PC,,3.2723118,464.0,1.46772
2104.02,367630162,PC,,5.904369,351.0,1.35959
2104.03,367630162,PC,,15.1808746,689.0,1.86864
2104.04,367630162,PC,,1.9803146,306.0,1.16969
2104.05,367630162,PC,,9.56111,381.556764,1.6790876
2105.01,156199502,PC,,15.9152686,652.5574248,2.2277479
2106.01,393911494,FP,,0.6332593,1191.4597195,5.3027904
2107.01,446549906,CP,,2.45457,19250.0,14.183
2321.01,138126035,PC,,716.3497402,867.0,2.90826
2322.01,300812741,CP,,20.2254946,712.14897,1.9090249
2322.02,300812741,CP,,11.3071786,264.0,1.02968
2323.01,293527670,FP,,0.98656,390.0,3.78687
2324.01,69819610,PC,,1.0371672,273.6030339,2.3028811
2325.01,152800085,APC,,4.26991,2240.0,8.95578
2326.01,175456679,PC,,58.9970907,2725.0,
2327.01,177308364,PC,,82.7899763,1017.8544172,3.1369358
2328.01,394287035,CP,,17.1019622,11430.0,10.1067
2329.01,238920875,PC,,6.5346715,6370.0,10.7773
233.01,415969908,PC,,11.6700285,2783.7905216,2.0205499
233.02,415969908,PC,,7.2011383,1662.8398306,1.7056002
2330.01,180991313,KP,,2.2088214,7770.0,11.6656
2331.01,168751223,PC,,4.7150942,7460.0,7.48939
2332.01,286000547,PC,,7.4972297,14480.0,11.9137
2333.01,358579111,PC,,14.2197641,2390.0,8.78678
2334.01,200743403,PC,,7.9980831,3960.0,10.9403
2335.01,160003961,APC,,1.4492052,1200.0,6.15666
2557.01,269400980,PC,,9.8302309,5116.722044,27.5606205
2558.01,283307274,PC,,17.7859152,6535.8664276,12.0078948
2559.01,441453629,PC,,4.2002507,25670.0,14.9915
256.01,92226327,KP,,24.7373412,6560.492087,1.8439453
256.02,92226327,KP,,3.7779418,3469.450739,1.5659937
2560.01,441155146,PC,,3.5511203,19660.0,13.8379
2561.01,422385684,PC,,2.7754004,8510.0,15.2778
2562.01,420177051,PC,,4.0483695,12060.0,13.766
2563.01,387409975,PC,,5.0182311,16210.0,13.248
2564.01,334482103,PC,,3.7257237,8787.4795537,11.5792771
2565.01,321086563,PC,,3.9704457,3689.4781363,11.7222736
2566.01,284679064,PC,,4.2102425,9271.0628122,8.4263554
2567.01,258920431,CP,,5.9839451,3826.4375501,10.7016592
2568.01,257067559,PC,,3.4843271,10320.0,15.9782
2569.01,248655556,PC,,13.1147744,3890.0,9.79059
257.01,200723869,CP,,18.3877081,1191.0283192,6.3790962
2570.01,239816546,CP,,2.9887654,15493.9490407,14.0699828
1878.01,219762508,PC,,3.2351013,3974.2319128,6.9705803
1879.01,243335710,PC,,13.7045951,10116.0470111,17.0437214
188.01,280830734,APC,,1.1619531,331.6208111,3.4842503
1880.01,359357695,PC,,1.7263781,10118.353972,8.0540139
1881.01,59859387,FP,,1.1203828,1901.0,5.96207
1882.01,396368313,PC,,3.0898836,5784.3735169,18.4456585
1883.01,348755728,CP,,4.5063838,12522.9613662,5.5521734
1884.01,219879302,PC,,6.7822781,10143.2450255,9.0508641
1885.01,258510872,CP,,6.5440665,6060.0,14.1513
1886.01,403136415,PC,,2.5128483,18573.9655629,12.8342008
1887.01,229586455,PC,,2.2001583,1295.5985443,2.5006782
1888.01,459997997,FP,,5.547485,3350.0,11.48
1889.01,139771134,APC,,0.9134495,4262.0748689,5.4104686
189.01,278866211,FP,,2.1940616,5943.6922953,8.8402143
1890.01,288636599,PC,,19.9676936,6084.3435425,10.0136343
1891.01,139198430,APC,,15.3617729,3321.0,14.7142
2108.01,347538174,APC,,6.8019625,15465.6374163,29.3148832
2109.01,392476080,CP,,0.67249,7890.0,15.7288
211.01,300293197,APC,,6.5638651,2147.9618549,5.9264523
2110.01,394029948,FA,,32.76639,500.0,3.20531
2111.01,356235833,FP,,1.2680452,538.0,2.24707
2112.01,427320001,PC,,14.0120582,751.5203056,4.4835127
2112.02,427320001,PC,,155.8237,1164.4006092,5.5521957
2113.01,1400212743,FP,,5.24612,1030.0,5.61881
2114.01,9828416,PC,,6.2099619,4090.0,14.369
2115.01,54464870,FP,,3.6944323,312.0,3.05838
2116.01,422838133,FP,,5.3089937,531.0,3.29803
2117.01,279212407,FP,,28.6620782,2600.0,12.4971
2118.01,17416749,FP,,2.34483,370.0,4.2647
2119.01,236387002,CP,,7.2008611,50063.0,12.0629
212.01,206609630,APC,,0.3352715,19687.8213975,4.4688
2120.01,389900760,CP,,5.7998189,8567.3390223,2.6346124
2121.01,88996391,APC,,2.3195654,19508.6953576,12.4030722
2336.01,88902249,CP,,7.7119842,3176.0,10.7188
2337.01,230001847,CP,,2.994263,1120.6492357,11.5655979
2338.01,24358417,CP,,22.6539607,11530.0,12.2765
2339.01,279514271,PC,,9.7728388,2279.7003176,12.0232332
234.01,12423815,PC,,2.8392793,35229.7098319,10.4761821
2340.01,29959761,FP,,1.6471574,3880.0,6.06894
2341.01,100267480,FP,,0.87741,12050.0,8.59148
2342.01,100589632,FP,,3.9471567,1880.0,3.86968
2343.01,166834768,PC,,3.2553185,1920.0,6.72917
2344.01,311179742,PC,,8.3129806,2680.0,10.7065
2345.01,91555165,CP,,1.0526157,358.5076064,1.4203085
2345.02,91555165,CP,,42.1289893,961.655867,2.3404732
2346.01,317483660,PC,,3.3311975,12390.0,14.877
2347.01,301343785,APC,,1.1736318,1470.0,8.1147
2348.01,317019074,PC,,1.2043785,1170.0,4.985
2349.01,405452527,APC,,11.5738497,18730.0,22.4042
235.01,280095254,PC,,10.090259,2585.7862462,
2350.01,47601197,PC,,8.6251769,1690.0,7.55444
2571.01,239638934,FP,,6.0027375,6100.0,8.72806
2572.01,234489133,PC,,3.5985851,6710.0,11.8109
2573.01,160037058,PC,,4.5815438,19550.0,15.1889
2574.01,159332859,PC,,4.4817684,21180.0,19.0204
2575.01,142784687,PC,,3.1711207,8504.6805867,13.924729
2576.01,115453244,PC,,3.8229149,11780.0,13.5313
2577.01,112316665,PC,,3.7494409,4860.0,13.2544
2578.01,104986789,PC,,3.4580018,10218.255838,14.7324849
2579.01,103751498,KP,,3.7146478,12620.0,15.2308
258.01,350445771,FP,,3.1901569,3648.2442456,15.146461
2580.01,102713734,CP,,3.397862,9960.0,18.3834
2581.01,37862966,PC,,3.5838508,12480.0,12.4141
2582.01,21279791,PC,,3.0183134,8960.0,9.10865
2583.01,7548817,CP,,4.52074,8520.0,13.7321
2584.01,458641144,PC,,4.6965638,12380.0,16.2589
2585.01,62530991,FP,,4.0266483,754.0,1.90189
2586.01,458647887,PC,,9.5835608,1150.0,12.6233
2587.01,68007716,CP,,5.4566563,4160.0,10.9408
1892.01,63698669,PC,,1837.8897313,784.5879336,2.231604
1893.01,264544388,PC,,,560.4004393,3.9646898
1894.01,280865159,PC,,739.2389832,3106.7675633,6.2876421
1895.01,384159646,PC,,748.0739416,4627.3105593,9.5710516
1896.01,174302697,PC,,,2816.5224185,8.9556287
1897.01,420645189,FP,,48.5340395,62170.0,26.827
1897.02,420645189,FP,,48.5338626,4730.0,7.9008
1898.01,91987762,CP,,45.5221456,3028.5453279,9.7055757
1899.01,172370679,CP,,29.0902271,37562.3332736,12.1826517
190.01,166739520,KP,,10.0205932,8247.6689406,11.6443829
1900.01,178879588,KP,,3.0566277,12517.5203529,12.5182693
1901.01,19684256,KP,,1.3666563,21070.0,15.437
1902.01,272212970,KP,,1.6091845,13450.0,16.7675
1903.01,77156657,KP,,3.8404319,3580.0,12.3434
1904.01,272213425,KP,,4.3247708,6380.0,17.0257
1905.01,429302040,KP,,5.72226,25549.0,12.8433
1906.01,308098254,KP,,9.6246665,10230.0,12.3182
2122.01,311408969,KP,,3.5852284,16909.228538,14.5431829
2123.01,105840719,PC,,10.3088514,2122.245998,4.0217464
2124.01,159742538,KP,,3.5539283,9368.3887704,21.2028076
2125.01,116242971,KP,,5.0316347,4912.0,15.3999
2126.01,116264089,KP,,1.306188,24746.2794438,16.758883
2127.01,21744120,KP,,5.5080682,21584.7573167,10.7299795
2128.01,21832928,CP,,16.3413889,372.0970618,2.629079
2129.01,101721385,KP,,4.627664,6190.0,14.3694
213.01,234345288,PC,,23.5199045,1243.0,2.30502
213.02,234345288,PC,,7.7565534,286.2558604,1.1359985
2130.01,320798691,KP,,5.0052605,7641.404098,13.6314528
2131.01,27848472,KP,,1.8468345,13237.0,16.4012
2132.01,358516596,KP,,3.2440454,15011.9381969,21.0498466
2133.01,39200363,PC,,3.8266587,1181.8154296,2.4536347
2134.01,75878355,CP,,9.2292078,1606.0,3.21883
2134.02,75878355,CP,,95.8531625,5975.0,5.95763
2350.02,47601197,PC,,4.8714085,1180.0,3.8394
2351.01,290036495,APC,,5.2524809,22612.2943943,26.1130371
2352.01,32925763,PC,,1.6804461,2020.0,5.37039
2353.01,177079323,PC,,5.7517969,701.5728877,6.2303216
2354.01,219766989,FP,,0.5109902,2720.0,9.54792
2355.01,124515764,PC,,1.2709769,1400.0,4.10761
2356.01,30947715,PC,,3.66275,970.0,3.52758
2357.01,124206468,PC,,7.0924883,5540.0,12.2608
2358.01,124095888,FP,,1.1258127,1440.0,13.1558
2359.01,436102447,PC,,5.1858,4550.0,18.5118
236.01,9727392,FP,,4.534451,23574.842911,23.183789
2360.01,31656385,FP,,22.84518,9210.0,15.1752
2361.01,204671232,PC,,8.71546,12010.0,12.1387
2362.01,302924206,PC,,6.9444047,5264.9280735,13.4708551
2363.01,445456888,PC,,5.5436298,5400.0,13.5659
2364.01,39414571,CP,,4.0197555,9750.0,9.57594
2365.01,344085117,FP,,0.659752,1138.1047916,4.3019481
2366.01,39218269,APC,,17.1869882,3130.0,12.9307
2588.01,284418751,PC,,3.587158,3120.0,10.0104
2589.01,157698565,CP,,61.6277,8878.0,11.7392
259.01,12862099,KP,,2.4238226,16167.1783697,12.2562719
2590.01,234832821,PC,,0.7460577,240.0,1.77725
2591.01,229285649,FP,,8.493027,20750.0,20.982
2592.01,284122875,PC,,3.4559382,2840.0,
2593.01,258983679,PC,,1.4711386,839.0,6.70217
2594.01,229167359,PC,,2.682814,1080.0,23.5198
2595.01,151284882,APC,,3.817421,1000.0,3.32507
2596.01,37089434,APC,,16.2709828,5870.0,6.81631
2597.01,220139435,PC,,3.6039259,940.0,9.20389
2598.01,12036590,FP,,5.73436,17740.0,21.0528
2599.01,235333495,PC,,4.1554362,1020.0,11.1924
260.01,37749396,CP,,13.4758478,708.9461601,1.9840882
